Pause  T FF  Count_Out 0_Count	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32
0	0	0d1	0	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	0	0d2	0	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	0	0d3	0	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00
0	0	0d4	0	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00
0	0	0d5	0	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00
0	0	0d6	0	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00
0	0	129	0	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00
0	0	12a	0	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00
0	0	151	0	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00
0	0	152	0	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00
0	0	153	0	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00
0	0	154	0	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00
0	0	155	0	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00
0	0	156	0	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00
0	0	157	0	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00
0	0	158	0	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe
0	0	159	0	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92
0	0	000	0	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92
0	0	000	0	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c
0	0	000	0	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00
0	0	000	0	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82
0	0	000	0	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe
0	0	000	0	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82
0	0	000	0	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00
0	0	000	0	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80
0	0	000	0	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe
0	0	000	0	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c	42
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	3c
0	0	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00
0	1	000	0	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00
0	1	000	0	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00
0	1	000	0	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00
0	1	000	0	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00
0	1	000	0	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00
0	1	000	0	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00
0	1	000	0	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00
0	1	000	0	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00
0	1	000	0	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00
0	1	000	0	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe
0	1	000	0	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92
0	1	000	0	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92
0	1	000	0	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c
0	1	000	0	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00
0	1	000	0	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82
0	1	000	0	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe
0	1	000	0	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82
0	1	000	0	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00
0	1	000	0	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80
0	1	000	0	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe
0	1	000	0	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80
0	1	000	0	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00
0	1	000	0	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2
0	1	000	0	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92
0	1	000	0	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e
0	1	000	0	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00
0	1	000	0	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe
0	1	000	0	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a
0	1	000	0	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92
0	1	000	0	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2
0	1	000	0	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe
0	1	000	0	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00
0	1	000	0	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa
0	1	000	0	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00
0	1	000	0	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c
0	1	000	0	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42
0	1	000	0	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9
0	1	000	0	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85
0	1	000	0	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85
0	1	000	0	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9
0	1	000	0	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42
0	1	000	0	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c
0	1	000	0	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00
0	1	000	0	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00
0	1	000	0	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00
0	1	000	0	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00
0	1	000	0	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00
0	1	000	0	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00
0	1	000	0	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00
0	1	000	0	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00
0	1	000	0	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00
0	1	000	0	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00
0	1	000	0	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00
0	1	000	0	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92	fe
0	1	000	0	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92	92
0	1	000	0	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c	92
0	1	000	0	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00	6c
0	1	000	0	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82	00
0	1	000	0	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe	82
0	1	000	0	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82	fe
0	1	000	0	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00	82
0	1	000	0	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80	00
0	1	000	0	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe	80
0	1	000	0	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80	fe
0	1	000	0	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00	80
0	1	000	0	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2	00
0	1	000	0	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92	f2
0	1	000	0	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e	92
0	1	000	0	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00	9e
0	1	000	0	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe	00
0	1	000	0	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a	fe
0	1	000	0	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92	8a
0	1	000	0	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2	92
0	1	000	0	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe	a2
0	1	000	0	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00	fe
0	1	000	0	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa	00
0	1	000	0	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00	fa
0	1	000	0	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c	00
0	1	000	0	80	fe	80	00	82	fe	82	00	6c	92	92	fe	00	00	00	00	00	00	00	00	00	00	00	00	3c	42	a9	85	85	a9	42	3c
